object_id,gp_res_std_u,gp_loglike_u,gp_res_std_g,gp_loglike_g,gp_res_std_r,gp_loglike_r,gp_res_std_i,gp_loglike_i,gp_res_std_z,gp_loglike_z,gp_res_std_y,gp_loglike_y,gp_res_std_mean,gp_res_skew
gaurwaith_Ithil_rhach,,,0.010945068844398238,-2.0345510405991076,0.0040068881549630096,-6.470464914225256,0.08288725127880613,-5.0217868554980365,0.00213455879310822,-5.675758695254054,0.0017064621133959937,-5.675757102532567,0.046489809553906414,-0.14331423567367388
gli_lembas_galadhrim,0.004297833588486714,-187.0831966991303,0.2651979745103824,-127.50861437203736,0.1883885375667485,-108.38275604112391,0.34183782704974947,-126.57102488191754,0.43659251779422253,-166.20959390302426,0.6073350798842405,-204.24865096769662,0.36315676025050386,-0.09583158432902276
gond_aduial_suil,1.1386810438728516e-05,-13.798401383040522,0.001021142575473935,-17.027265591344705,0.3881832139189144,-33.52371259058371,0.08459654296158577,-20.279291168197723,0.09058747700263124,-15.590792627558752,0.2939826450533022,-19.76873453360799,0.2375288919311466,0.6985917420564288
gond_pent_Dornhoth,0.44713504144764116,-25.198157610873245,2.28594741442428e-05,-12.135890700072746,0.09539638519088739,-30.52891974063,0.029897886836317725,-30.6540166600888,0.12057072573479598,-19.04998940767767,0.3023103413002823,-21.763869294412526,0.20877004666653393,1.1375852757137463
gondrath_saer_rach,1.1117047114032862e-05,-17.434405317662808,0.11786757363720725,-15.009897696596322,0.24886310588555274,-30.980775673718057,0.4268136620858864,-43.74639667706579,0.3749144797702768,-47.61229506559581,0.6754039479521208,-38.36237067889783,0.39397437291166776,-0.026535640285961448
graw_heledir_lunt,0.23784299078243973,-12.549749833790841,0.0488691000848398,-4.047947128082047,0.08472861736989593,-4.605801995754277,0.2944144011946734,-19.843455963685543,0.2328972617884006,-17.938167597778516,1.1287361776117172e-05,-8.794801657044925,0.2012358275026938,0.509085699506265
graw_idhren_narthan,0.16594969282398148,-19.19171243282814,0.03811930717219741,-13.187575723726692,0.16823972550659066,-17.705099883056697,0.21570950932379818,-29.199936637214044,0.03312062325562002,-32.247780708994554,0.14699743233344098,-29.053473201299767,0.15385775692018505,0.4882909050749522
gul_braig_baug,0.04937596722522342,-7.449123056153019,0.014433287201442888,-6.183376388241384,0.10188032637955087,-7.394468807742271,0.11096882329758473,-12.788234655839705,0.11850429602357841,-18.38891072772593,0.38600933814445704,-18.598400257110985,0.1727045410141777,0.8924113081899511
gwador_thurin_hal,0.0013846276423231446,-11.351512101903111,1.3119313189016743e-05,-14.301419351994356,0.11921289235797357,-17.263522336089384,0.05504612773743532,-15.490030301789464,0.0838580072091095,-30.23853684069622,1.1243887311105307e-05,-20.22067966220802,0.07464597696024386,0.23586883813766676
gwathui_adan_barad,0.006466880571946773,-198.80245128174408,0.8086449429767277,-257.26684145599836,0.5946009773508376,-272.0864426659368,0.3111645694073923,-155.03958155809553,0.47985532047676793,-203.61313907659337,0.5135912124652185,-188.12830936141253,0.5242436653344328,0.614044796596192
gwilwileth_aegas_ah,0.16935852946665172,-10.718762268089446,0.03935024952175262,-4.431046388894623,0.051313904985591734,0.3019333679455194,0.11145739965407761,-5.640546717709032,0.16023763830698567,-16.042890569689806,0.06265791956514041,-23.772311102947185,0.11189676831906503,0.29825687792066263
gwilwileth_ungol_aegas,0.17070029169639792,-17.19604430892325,0.12516274619210221,-12.950573188787336,0.34337970199447987,-40.197301048314,0.4064084350647462,-57.61153251281944,0.10749275979203265,-51.16956487922141,0.0016841166302282275,-32.643801136687806,0.27359350844906893,-0.01910199472579806
hand_gwathui_alae,0.010826889977522748,-18.480773331518133,0.2024608140514929,-21.61422742062592,0.7023648041064362,-52.19266058425781,0.31516382647852825,-43.55494211973046,0.6842517758634248,-56.16561296168622,1.0719323056064271e-05,-28.81850575795572,0.5045147037222132,-0.8134979073388032
hand_parf_gwathui,0.10254809706859307,-15.25965456673807,0.014087837694435123,-9.88146283642957,0.08490765440406983,-20.576894747881028,0.0240047291235737,-27.136930375492224,0.1982471880747226,-23.86975898158662,0.0013380568558455782,-22.706058935127256,0.0970188276649249,0.5105640401506503
helegnen_luith_raug,1.7005452862783674e-05,-11.326641298519167,0.021639646146173183,-9.556096573473424,0.04114553595046878,-21.777682758232416,0.12787921489219195,-19.318580270213314,0.07699673369915341,-24.11854356528688,0.28591963358371425,-22.25859638737036,0.1366779777981874,0.185816335171233
helegnen_tathar_hend,1.1589711136505521e-05,-6.954840482889686,0.030592323697128825,-6.277602199748356,0.04896637821183852,-7.30387139487285,0.1778626837920156,-21.877331097520617,0.36236822880500735,-30.621215225320107,1.3290291228321013e-05,-35.81097580125541,0.19701865552764064,-0.21297264837940613
hervess_calad_firiel,0.0012019872222246365,-12.770450049818619,1.125243569400427e-05,-15.080048853351373,0.0957754082000366,-25.49497382229012,0.24553691861588403,-27.986091400421806,0.3497716487480233,-24.54932502533945,0.09132456063702,-19.416647120176734,0.2077140476477731,-0.2023449640511784
hervess_hend_lam,0.001861917183367181,-5.675757602607163,0.1514897791287584,-8.177556661063637,0.28292667113715897,-13.395919069770539,0.21597411533659355,-10.09481963489393,0.34668305811413075,-18.955804179721444,0.4848101306947823,-13.278400994692436,0.30375137034538713,-0.13663017285999093
hud_fast_hend,1.0679010758205852e-05,-9.857283640029443,0.0002996816323093063,-12.97158146663983,0.06440712535883655,-28.903540988006483,0.020903199193653903,-25.83300164384922,0.1091997790726384,-23.944951871504436,0.16996512542212197,-27.08244053886452,0.08933507971762523,1.250647274939085
imrad_achas_glamor,0.010845747451955908,-25.58717576123123,0.11187094396936383,-18.65968294479495,0.1062466545412643,-38.8574842295859,0.32855380257935923,-40.35991128892521,1.061703333045547e-05,-50.068522549442065,0.0014638359182607462,-45.41275648938144,0.1645416401505519,-1.1390401394930962
imrad_nothrim_Sindarin,0.0028201063915225463,-182.88948692108815,0.30209641182112473,-146.4165783490057,0.20216636926363427,-112.47757808842293,0.3776650732510914,-139.0016669864466,0.4207429524700326,-151.51578560841432,0.004651568795812787,-205.3860187418686,0.2789698957481901,0.06354215430567893
ingem_hub_lembas,0.10595368520692057,-16.403263535229133,,,0.032821320699762756,-28.531016051832474,0.2567126624221886,-48.27486674621572,0.1963383748538463,-37.614450270830545,1.0714967050132061e-05,-33.71264943313593,0.17237632973242528,1.8735844039822065
ingem_lost_acharn,0.502400501095274,-12.731660410795062,0.0011286779240260916,-15.608327362434352,0.26265725417213714,-28.072408395668667,0.26446408501989255,-31.741045712091054,0.13372591666896735,-15.856957644568842,0.35841654560321834,-25.601703494078247,0.27412367276764715,-0.1730558469056524
ist_acharn_pendrath,0.05745406837935499,-23.592696887835842,0.026036536018994978,-21.27084622444163,0.04612348338318397,-46.18950854532795,0.13437777351190405,-29.289315476425315,0.17432406240105033,-50.996059987292355,0.3643787804379993,-39.91260053141298,0.1815158700899006,-0.7532554356586616
lagor_narthan_mindon,0.09332824189432072,-20.546138871962143,0.05012948780736658,-10.542906306150522,0.1238036787946646,-29.907176512896594,0.39395184863735616,-40.40218581327332,0.6202746205593422,-44.95846747254869,0.006340019293330974,-29.732756585555148,0.3435160281432653,-0.1192535050199787
lang_lalaith_meldir,0.07134502866429894,-14.497889462548057,0.15007934856082714,-19.141326744310568,0.22673138777704582,-30.236164627273112,0.06113509072166272,-27.970071720965294,0.19739719552033264,-20.08280164754486,9.829069191308665e-06,-16.144296187830776,0.15504668157209767,-0.8368411056937213
law_minuial_cabor,3.6612777634655014e-05,-9.730518311047138,0.051042581704160886,-8.994430142068454,0.12506698211527198,-18.29077048825007,0.22764031756803182,-32.287676700779755,0.4847580851884579,-49.702578436917314,1.2471345447935946e-05,-30.54324293433189,0.269565256125077,0.008802278181661197
lebdas_adab_aglareb,0.13209232451604175,-8.313667760562563,1.0538281696838403e-05,-6.874170995784255,0.13625989525876628,-28.863318267969504,0.17785969176906669,-30.240415537780255,0.36479885456174477,-52.52720425773087,0.4286187810573721,-30.87678818178796,0.28872854681255583,0.8089198980004374
limlug_mindon_iar,0.15898210270837587,-19.507769119744516,0.40943099748990347,-31.42742936195273,0.15425425198868792,-45.21873915614234,0.058148244018435886,-37.88748459208909,0.2795868376602087,-38.577065079020464,1.00343060423346e-05,-36.709923629080286,0.21192226885779059,1.5950364014696758
limlug_pess_gwend,0.0005878149572981437,-5.67576158646129,0.21253237814587433,-11.638451182703214,0.33687540213076606,-20.741351588534464,0.034950325545040406,-20.145601675160307,0.29895690561898247,-30.876593618275038,0.012572002372652711,-17.058186162413943,0.2327363763425727,0.6668276682274991
lobor_mithren_fang,0.010169591919917637,-18.474228801650135,0.5846595530106999,-13.634359247139937,0.027419125720301567,-23.506984041923612,0.1761851239991915,-38.825647489891736,0.009770281800449804,-26.705740809449914,0.16788004265554798,-32.98830413872577,0.18865727450026573,0.11915155348939868
lossen_pess_duin,0.10738888581932189,-18.990006545753616,0.20028774805491317,-16.39476617913593,0.2047390427663353,-31.255611307824598,0.23491114903010143,-35.14431229731352,0.18072063045301975,-32.6334544022165,9.983511465559659e-06,-33.52858396864403,0.18490009503570443,0.3896756525948881
lost_ungol_draug,1.1996255283744563e-05,-11.590122172594828,0.019649562839577264,-12.03636831139487,0.1382214946424743,-29.905551131097962,0.09351313751380712,-12.881229147606952,0.020556337940684462,-40.321867288727574,0.25972978764652316,-24.336338286317144,0.12579115437644606,2.5116436188236393
luith_gobennas_ang,0.060237241795164764,-5.613200827985216,0.14021732276514967,-22.646786674590693,0.10273728093571301,-17.762338477951772,0.3131994924055499,-29.474085835187395,0.30592086560847404,-33.50857477019632,0.1179354602502031,-9.761723571655349,0.214646967339431,-0.534886524366888
luith_saig_aranarth,1.2354990795929612e-05,-10.851713883287395,0.3020526364049787,-14.657368394425536,0.20083563727149925,-30.864615280037334,0.5428755679257219,-40.53519776421129,0.4043890394538803,-35.74052197394214,0.0009614560506729146,-25.540898102894865,0.3543059554323687,-0.24963901769660068
luithien_mindon_eirien,1.248364116478669e-05,-5.60533975047173,0.004809761450410495,2.20071216214121,0.039962174299873275,7.773593855228448,0.10336137149020223,-3.277454115169327,0.18494250997006692,-15.468192734997713,0.3370628501906959,-17.766848441114885,0.16152000159168028,-1.1711245529650156
maethor_meldir_rhosc,,,0.06583779001731968,-11.357350530236538,0.16155641169085916,-13.231418022181874,0.20148716318766183,-12.855375439031246,1.9755797133455685e-05,-11.285270489131555,,,0.14155213876008368,-0.1804561450620967
magor_elvellon_caras,0.08640840316054865,-18.35939038636669,0.14690182459985618,-16.56744621550271,0.238357401610376,-27.658954509702735,0.3341777748272609,-25.459514001627664,0.3303436748099882,-36.86461308221722,1.0733573292280185e-05,-22.403596244205346,0.2528976956125002,0.2567804003422691
malad_saer_balrog,0.23673697855850218,-8.438031574376716,0.11648039916181464,-8.937083036544612,0.14899654574427743,-11.548465384387928,0.2477343522355312,-25.001503886153902,0.661533278453794,-39.14385318694876,1.083125329691728e-05,-22.10103237990208,0.36371060417941353,-1.3536289663320742
manadh_gaurwaith_lalaith,1.0283553983197331e-05,-18.207535387759684,1.531995872343571e-05,-11.451274624295753,0.16441594693676354,-28.51569271533961,0.2333504602852904,-30.47064861923072,0.16601317708695573,-37.55313690138334,0.41309520136790867,-30.8002035577088,0.23396055252560408,0.5612665577101545
melethron_panas_aeglir,1.1680209347741814e-05,-17.78727288161891,0.006885095686833023,-21.63234014798881,0.028139085338673306,-17.747373420907323,0.06731170400251175,-25.443394741265404,0.0575006545058478,-31.03719848968875,0.16090977853083457,-12.803299436148444,0.06682570815168569,-1.4313161140544128
mereth_aiglos_ram,0.2024604749263769,-9.858914882124848,0.14197575791206818,-11.248657726196637,0.06650498596099755,-11.369933583095523,0.2977352293657619,-25.650124969964153,0.1269526946721534,-25.566687564755263,0.15171543281162994,-20.627528566424868,0.17950349027754978,0.6327744959018299
mindon_helegnen_galad,0.05349669654841578,-25.78138843109189,0.007224683869399368,-20.90833716411341,0.10321770010786734,-36.4954668728911,0.13776260637497376,-31.454290718138882,1.5190322928161615e-05,-47.35304655656342,0.013085707674443862,-35.55233853066595,0.08322207209688363,0.11519540544743638
mithril_suil_cugu,0.013518881180824938,-24.167120866007394,0.058047489892639095,-24.763909289310238,0.15295878091248358,-40.0145335594716,0.1732914665965878,-23.79400864684441,0.29566805521381895,-40.36439962212165,1.13341846032621e-05,-32.52246563601893,0.17099211418734248,0.8411260969062598
myril_thurin_ist,0.11701149017282585,-11.783615831657793,0.025217006407691464,-11.920626892877145,0.07511267249552873,-15.351138009483613,0.1207253139005452,-17.2570924296593,0.20366003260058962,-25.230554342571796,0.12339741901770936,-29.221844152180093,0.1265843324083825,-0.8458706832380536
nadhras_pethron_ulug,0.04896726206520716,-10.674576702405014,0.009915635719262619,-8.026922555191003,0.0420278358922896,-1.245141067843953,0.07612034289148488,1.2742075565988173,0.12378805671914343,-7.075871697431953,0.3127641432554361,-26.448833029610935,0.14482246250298234,-1.6535920845045613
narthan_cugu_mir,0.04680378413917933,-25.7213261944011,0.1686232217105964,-29.370662301422755,0.22749449790863008,-35.083509579709165,0.3311720304098778,-41.654606045786785,0.0013245817903535194,-12.770450749351559,3.3372208899875146e-05,-6.292192633489828,0.23210336311886132,0.0518498974057658
