n_observations,flux_mean,flux_std,flux_median,flux_min,flux_max,flux_range,flux_skew,flux_kurtosis,flux_p25,flux_p75,flux_iqr,observation_duration,mean_time_interval,std_time_interval,flux_cv,flux_mad,flux_amplitude,flux_err_mean,flux_err_median,signal_to_noise_mean,flux_trend_slope,n_obs_u,flux_mean_u,flux_std_u,flux_max_u,n_obs_g,flux_mean_g,flux_std_g,flux_max_g,n_obs_r,flux_mean_r,flux_std_r,flux_max_r,n_obs_i,flux_mean_i,flux_std_i,flux_max_i,n_obs_z,flux_mean_z,flux_std_z,flux_max_z,n_obs_y,flux_mean_y,flux_std_y,flux_max_y,color_g_r,color_r_i,color_i_z,n_significant_detections,frac_significant_detections,n_peaks,object_id
159,0.45484317589925755,1.6078681872312326,0.0553435958322465,-1.839235658774791,9.68943250797294,11.528668166747732,2.861305668161932,9.92185708168285,-0.18674091754936945,0.3990498890993018,0.5857908066486712,2213.267399999997,14.008021518987324,37.91182295845889,3.534994636453239,0.2851674600128291,5.764334083373866,0.5478001294968553,0.38543665,1.0198218887641233,2.171315498258476,12,0.05554925675541733,0.991045376797199,2.443750371919525,14,-0.0012742350173265099,0.28793791438437705,0.4139835041807641,41,0.43076570383991014,1.65818546024328,9.68943250797294,37,0.5343354390025528,1.513873485296001,5.9351457408715165,35,0.6494522466276713,1.6736725376982244,6.744368970596932,20,0.5754339722330115,2.3187782734650293,5.546217287702655,-0.4320399388572366,-0.10356973516264262,-0.11511680762511856,15,0.09433962264150944,53,andrann_puig_fern
139,0.2794141527405928,0.9369230851684217,0.0599860922996895,-3.302033381686021,3.1407580631783207,6.4427914448643415,-0.1213720183985924,2.2641811993897236,-0.2673325556701478,0.8399827511724798,1.1073153068426276,2557.4712999999974,18.53240072463766,47.69549352261491,3.3531697517063788,0.47901269332838864,3.2213957224321708,0.41881140438848924,0.28034123,0.9845171226532521,1.473969564752396,13,0.017527433164342836,0.44651025367584424,0.5466667387857762,13,0.14028084036831964,0.3514759183978764,0.7062969887361599,36,0.4845981423782429,0.7287699399358827,2.0597194305239355,32,0.20000641154758592,0.8837033491166737,2.0777864245057134,22,0.20337407546529265,0.8255177384596231,1.628017615977765,23,0.3681344225931239,1.6094522927368144,3.1407580631783207,-0.3443173020099233,0.284591730830657,-0.003367663917706737,26,0.18705035971223022,45,ang_cugu_harad
100,0.6186864564266764,1.2510195070815517,0.16180677741139543,-0.9999398604563098,5.501821102717198,6.501760963173508,1.9012863428947717,3.7247075568227035,-0.0780527511572841,0.8552900455544734,0.9333427967117576,1115.1563999999998,11.264206060606059,34.27592954024616,2.0220573670014,0.3390402854416141,3.250880481586754,0.37613862150000005,0.25886711,2.4174522577294635,-0.30869203078011054,11,0.1735447936604847,0.9063704171500565,2.323251724431364,11,0.12418767426941804,0.5178287201822129,1.6158105964131526,25,0.3340041325881177,0.8493595945210934,3.317304593371213,25,0.9865548364550553,1.5502761250580939,5.501821102717198,15,0.9370219421899904,1.3620073183209112,5.2981417807159525,13,0.8864834720391955,1.5902554455501055,3.915562572739356,-0.20981645831869963,-0.6525507038669376,0.04953289426506491,20,0.2,32,ang_neledh_aith
141,0.913882475513945,1.2078994507208414,0.7588933449049396,-1.8742706727397311,4.094305870274951,5.968576543014683,0.74328066707734,0.20503930713990792,0.0529837294248232,1.344244512192776,1.2912607827679528,1945.537400000001,13.896695714285721,39.64878160150746,1.3217229601011318,0.6314793623088939,2.9842882715073413,0.3859586654609929,0.26779939,3.7506777381596836,1.056570171548894,6,0.5365761308422985,0.490960226287864,1.126322164991089,10,0.3238927179673837,0.5527180956754515,1.0454290153897692,34,0.9042869582929933,1.1003880772566625,3.4318243787602083,40,1.11437718682294,1.3120404675013018,4.094305870274951,31,0.840674469185864,1.234846153942953,3.492182194820149,20,1.050864624154872,1.4686309338336523,3.851697610925927,-0.5803942403256096,-0.21009022852994663,0.273702717637076,59,0.41843971631205673,44,angos_rusc_curunir
47,3.2485237158782954,1.9308126732607545,3.5954023344516544,-0.9607714536989648,7.447735102490053,8.408506556189018,0.01981289661432869,-0.4340131188405074,1.4532811545763873,4.458654167632686,3.0053730130562983,1167.9063000000024,25.3892673913044,53.571345662429955,0.5943661928103626,1.0149277798051792,4.204253278094509,0.42253424127659583,0.25062649,17.85069825981506,4.826513275932839,3,4.980155061440237,3.0198554326029243,6.774422099066107,6,5.079775775720097,2.0922785267880983,7.447735102490053,11,3.437467157248298,1.599756039190656,5.770669875319557,11,2.863452753833116,1.4230195954209632,4.694250258570805,8,2.1443609357910054,1.7076654723524105,4.5099751307563904,8,2.59956103742687,1.7256342406924998,4.230762700536375,1.6423086184717985,0.5740144034151822,0.7190918180421106,37,0.7872340425531915,15,annon_adab_lossen
719,0.03681296602198492,0.9572558184307199,-0.0581645579775526,-6.224682077166313,6.16692340099855,12.391605478164863,1.588138493092076,14.672208583775058,-0.31698336630495616,0.24895079980114043,0.5659341661060966,2200.357400000001,3.064564623955433,12.88612814420157,26.003224457899996,0.2794108187224385,6.195802739082431,0.4677051694297636,0.27293455,0.2767260204235408,-0.2403320155433534,102,-0.027281717212845738,0.5370225458659769,2.467148646600441,118,0.10189346088340938,0.8760819922798032,4.977408330345585,124,0.00466448511213128,0.6932739287408711,6.16692340099855,126,0.0830694514004471,0.8927421987660701,5.567609997497028,120,0.05612803779454567,0.6573614405039148,4.796931826078083,129,-0.004284358328922287,1.59897618134292,5.875247970155503,0.09722897577127809,-0.07840496628831581,0.026941413605901424,28,0.03894297635605007,239,araf_hub_faun
185,0.25815021757942413,1.2504719140537663,0.0616127137804064,-3.3255782028577894,6.665149073666202,9.990727276523991,2.474546537025571,9.288705082778835,-0.2433012925102348,0.3074307909654318,0.5507320834756666,2295.1356000000014,12.473563043478268,35.52203334063583,4.843970017840633,,4.9953636382619955,0.4549150621081081,0.33631557,0.940993831004712,,16,-0.0038324200572606125,0.41577234970452565,0.9919746563781748,13,0.3747887377277322,1.2559308107135885,4.31210752215616,44,0.3034269758667661,1.3731042941485048,6.665149073666202,47,0.292475716970758,1.2446747030359526,5.792602776301932,40,0.437448639236148,1.084672486888979,4.090533792372773,25,-0.059452821764979874,1.6214412914406586,5.170563736390728,0.0713617618609661,0.010951258896008065,-0.14497292226539,14,0.07567567567567568,53,aras_ryn_manadh
90,0.30970224184793027,0.7527364479118128,0.38470939745435795,-1.9541843640240824,2.78425881146414,4.738443175488222,-0.34876081094282974,1.1807638022989533,-0.25229640854734,0.8327729759874174,1.0850693845347574,1518.4837000000043,17.06161460674162,44.25828174224321,2.430516625970763,0.48847405724687654,2.369221587744111,0.38942878955555554,0.27426453500000003,1.4429820329835992,1.5169944211956172,5,0.3087183171205873,0.2788499237268463,0.6670724409431502,7,0.2669075977302987,0.37502413969198295,0.792872640672484,19,0.32666765730791103,0.6388841301643378,1.1313616253318322,24,0.315767429269857,0.6018839946512844,1.1444076809865174,22,0.3611766124379465,0.7155444069269077,1.2680356307846656,13,0.21002059474130744,1.3734288283113512,2.78425881146414,-0.05976005957761232,0.010900228038054016,-0.045409183168089506,27,0.3,27,badhor_graw_aiglos
120,1.6453241495443196,1.8214790685250293,1.478654530231736,-1.974307702068988,7.158242446011558,9.132550148080545,0.7412459247901769,0.791462860196392,0.2878026111984428,2.6152841678181473,2.3274815566197047,2304.397799999999,19.364687394957972,45.1911884743943,1.1070639600284824,1.1385195549687372,4.566275074040273,0.49464980724999996,0.34189387000000004,6.901879540880515,3.3818240537609148,10,4.680898404155711,2.7083147927365836,7.158242446011558,11,2.3945101351546794,2.016182889967177,5.226189608090076,28,1.8135854931703521,1.5242073422757785,3.841188393771917,25,1.4614393488521733,1.2362834884541627,3.647869190206409,27,1.0017795390431117,1.1527293035245236,3.575449301810944,19,0.5224145964642933,1.0300064334261956,2.614757524071892,0.5809246419843273,0.3521461443181788,0.4596598098090616,64,0.5333333333333333,36,badhor_magol_merilin
169,0.94514081967999,1.2238683495142162,1.0616418419056908,-1.86677262346199,4.99497915579923,6.86175177926122,0.49846441882609027,0.7041862045324794,-0.0106304423672096,1.5612984362988405,1.5719288786660501,2224.3367999999973,13.240099999999984,41.31944935849674,1.2949058214717666,0.7020184088059609,3.43087588963061,0.431270739112426,0.27558348,3.6161984419804316,2.2089214452780057,10,0.3721861929852879,0.45044874286287956,1.0560359274591706,16,0.6810439052204779,0.7533511924082422,1.8796318914837864,43,1.0081895298885106,0.9581921299528546,2.9737815632637323,41,0.810640240479239,1.1573880233618286,3.817462834780613,30,1.229516323277302,1.4623317880618034,4.7025497943869725,29,1.090908440322896,1.6774676080915463,4.99497915579923,-0.32714562466803276,0.19754928940927163,-0.4188760827980631,83,0.4911242603550296,57,badhor_onodrim_alagos
162,0.17038704976402574,1.1700282598225895,-0.0031103019542951,-3.803579285971695,6.261879355784492,10.065458641756187,2.5246664702806316,10.646654388562876,-0.2230370593363077,0.2529776035703133,0.476014662906621,2233.060000000005,13.86993788819879,40.50245884030644,6.866884903770548,,5.032729320878094,0.4439044403703703,0.312535495,0.8147414188684438,,10,0.08282161056861989,0.48447039811811915,0.6822403361997682,13,0.15789701796922156,0.42998201629689925,1.4755095250399142,36,0.45272043874162804,1.1988421769241864,5.267735419159193,38,0.08712521888565802,0.8820005513076743,4.846839683044433,36,0.18192198278327543,0.9463391005838525,4.424673593825619,29,-0.049121580587799786,1.895057615786488,6.261879355784492,-0.2948234207724065,0.36559521985597,-0.0947967638976174,11,0.06790123456790123,48,baneth_pilin_tachol
123,1.384249358593216,1.2641615681866465,1.5001168275328416,-3.366050652873929,4.145870027298761,7.51192068017269,-0.5999574703474475,1.325464422876537,0.4155489055698057,2.200978469886588,1.7854295643167823,2305.6035000000047,18.898389344262334,41.1786802349254,0.9132469958096189,0.8222390500874797,3.755960340086345,0.4634532312195122,0.28334378,5.977847777367663,1.027090965916377,11,0.4845203905222904,0.45686763480973136,1.2639198449371682,13,0.7485896749886288,0.6079988560525788,1.641200071549613,31,1.6144911999930796,0.6797879963567419,2.669108735389821,29,1.7456345180269812,1.0039525981101418,3.405890458766251,20,1.2598739781815882,1.5829108844621063,3.533660761887732,19,1.5437459605351855,2.086636517209276,4.145870027298761,-0.8659015250044507,-0.13114331803390167,0.485760539845393,72,0.5853658536585366,38,bragol_bronwe_lagor
120,0.697030496520744,1.7217882406092961,0.19654206652670944,-3.002840055629958,7.494777490598589,10.497617546228547,1.9238537095921522,3.862587466705561,-0.14806335662282277,0.7297037459853054,0.8777671026081282,1871.9196999999986,15.730417647058811,41.03402391798754,2.470176339778061,0.37896862309690327,5.248808773114273,0.38192003341666664,0.285117505,2.173534364380355,2.0452612533376646,7,0.4906971281272382,0.5184793366937424,1.0073972049685052,16,0.03889427719295669,0.26924926938780047,0.4071305927863363,28,0.29927999795630067,0.6716243831781747,2.5906951730502152,29,1.026696367811706,1.8374377057107176,4.868608652833657,26,1.0396310604274062,2.2903254549500094,6.847456809687648,14,1.0287163621487754,2.67219371050103,7.494777490598589,-0.260385720763344,-0.7274163698554054,-0.012934692615700127,26,0.21666666666666667,36,bragol_nothrim_gas
150,0.404107156928314,1.7377863786302086,0.11091577121430705,-3.4963161062231074,9.55870778174747,13.055023887970577,2.1848684338651054,7.998741104083911,-0.2084638886841069,0.5843545936814141,0.792818482365521,1868.6075999999957,12.540990604026817,33.543248915377326,4.300310818148862,0.40263703995475053,6.527511943985289,0.48850806886666664,0.31923654,2.063692429814192,-0.0058591177801370405,15,-0.24550889366729925,1.1001152466658097,1.2129092869411704,14,0.15086875125100627,0.6496527082576569,2.2395701617130026,35,0.30436421559013205,1.2159312086663494,6.894761371265113,34,0.8239786908943499,2.31878775321271,9.55870778174747,28,0.8392875951041932,1.7852996608311211,6.229215786338736,24,0.0007695303234399967,1.9890889612133482,4.6368415575871,-0.15349546433912578,-0.5196144753042179,-0.01530890420984321,24,0.16,43,celair_aerlinn_aes
143,0.35385160069625515,1.2310221546880378,0.0296222923930379,-1.8768498229781088,5.641308054743759,7.518157877721868,2.244529460052809,6.035753927871985,-0.2239509653981396,0.5072399308077244,0.7311908962058641,2340.4807999999975,16.48225915492956,37.32672587359606,3.47892210255887,0.33256431397062586,3.759078938860934,0.501427036083916,0.35234957,1.3651926319758914,1.376218909398637,15,0.21784158396383863,0.5332964338071967,1.4145553838034088,13,0.011695866045958911,0.25113904686772165,0.4451774807631082,35,0.3660639079707961,1.3051373741218029,5.641308054743759,33,0.5885072222514445,1.613803286819444,5.163401199288341,27,0.3030531460454399,1.106076311411505,3.263272554125847,20,0.33828494125035236,1.3316223123966882,3.5897872398191355,-0.3543680419248372,-0.2224433142806484,0.28545407620600455,15,0.1048951048951049,47,cirion_ira_Ithil
150,0.26965245729536086,0.9229478251367318,0.083345755069325,-2.2356965918988605,3.4493186636005286,5.685015255499389,1.3333897154113037,3.4299894061022504,-0.1859862877878368,0.44190751582951915,0.6278938036173559,2394.807099999998,16.07253087248321,43.276097261975934,3.42273100120794,0.29416885059212694,2.8425076277496943,0.4691361935333332,0.34346536,0.8203621639539921,-0.4879328840009175,10,-0.27342998163292437,0.3803736960676712,0.2111642769934157,15,0.1079714788237418,0.44253842874899413,1.5945793245935371,29,0.26915050879788927,0.8334377173750471,3.350829081042264,35,0.3521955083921701,0.8557252116601017,3.4493186636005286,37,0.3886020217340946,0.9775578237723415,2.9234594015656183,24,0.2938380781354584,1.3189749686303052,3.3534770342895994,-0.16117902997414746,-0.08304499959428085,-0.03640651334192446,14,0.09333333333333334,44,corch_faun_min
137,2.390639610941685,5.5463372425076924,2.7016015134315814,-6.267092248127375,11.681254330017538,17.948346578144914,-0.008346919723894794,-1.5653757757544395,-3.2436649248840945,7.994574815725461,11.238239740609554,1948.8931000000011,14.33009632352942,35.9272833828647,2.320022314163431,5.564830040987568,8.974173289072457,0.4249504731386862,0.31650102,10.091535006475265,-14.862831400829354,12,0.7984723329276621,1.6766075338716633,2.8626739655456936,11,0.5784432193063013,3.2361412077025875,5.150585488186273,29,2.4617912305789047,5.512612051465712,8.26643155441915,34,2.397027127804376,6.077501404113899,9.665628791206986,35,3.479902848804922,6.007579703197727,11.009144608503052,16,2.3053509719500203,6.546024816404565,11.681254330017538,-1.8833480112726035,0.06476410277452871,-1.082875721000546,78,0.5693430656934306,43,corf_Mirion_toll
172,0.2745275433419088,0.8282305894106383,0.2842133128693148,-3.7513793145281946,4.736475150608818,8.487854465137012,-0.19620327184073172,8.84450257875143,-0.054195472225593774,0.741829400809124,0.7960248730347177,2580.6905999999944,15.09175789473681,35.750507186437346,3.0169307579426485,0.3780725881649051,4.243927232568506,0.4784700838372093,0.29048892000000004,1.3204328287511504,0.6333684589303663,11,0.2597853403228894,0.23523166868660217,0.6923221193605015,18,0.39693825352625106,0.37380983998162004,1.0624794053884468,43,0.28871165006535,0.5025381232919973,1.2916227942724534,42,0.4175872432542551,0.5467641569557127,1.7069159928975954,31,0.41641157352293645,0.7248156850934661,2.718646435335565,27,-0.20910421484873207,1.6132512332938336,4.736475150608818,0.10822660346090107,-0.12887559318890512,0.0011756697313186626,36,0.20930232558139536,53,cuin_haudh_cenedril
109,0.7476163492599014,1.3432420147827944,0.2212169080297948,-1.5271814621057216,5.044116936409773,6.571298398515494,1.3338732174010122,1.0172298596381855,-0.084438676108515,1.031999813619527,1.116438489728042,1267.6726999999955,11.737710185185144,37.81224879537757,1.7966996255666816,0.4351442961484699,3.285649199257747,0.4410385857798165,0.32040087,2.0111014416015234,0.48963241956293224,8,-0.0543894535498045,0.6419930277077118,0.4555603124683583,8,0.5422322106163071,1.203642777611304,2.5604079475507597,23,0.5032760758289431,1.292047797490484,5.044116936409773,25,0.7079606929528157,1.3839626851604143,4.18433606240806,28,0.840057767936101,1.3726442069083973,4.332983260708743,17,1.4583209083941369,1.4262978632216763,4.052454404555065,0.03895613478736404,-0.20468461712387265,-0.13209707498328527,22,0.2018348623853211,36,cuin_law_amon
