gp_lengthscale_u,gp_amplitude_u,gp_noise_u,gp_loglik_u,gp_lengthscale_g,gp_amplitude_g,gp_noise_g,gp_loglik_g,gp_lengthscale_r,gp_amplitude_r,gp_noise_r,gp_loglik_r,gp_lengthscale_i,gp_amplitude_i,gp_noise_i,gp_loglik_i,gp_lengthscale_z,gp_amplitude_z,gp_noise_z,gp_loglik_z,gp_lengthscale_y,gp_amplitude_y,gp_noise_y,gp_loglik_y,gp_lengthscale_mean,gp_lengthscale_std,gp_amplitude_mean,gp_amplitude_std,object_id
0.01755955094310293,0.9750826014639559,9.999999999999997e-06,-11.144625211987908,0.02049556361664767,1.239351518198634,9.999999999999997e-06,-14.815814373420316,0.020646349226847088,0.5821649606675305,0.16805785343335508,-31.37850667832674,0.03221269302655509,1.812134085686337,9.999999999999997e-06,-20.125454472796772,0.01884592173199172,1.2792914393785513,9.999999999999997e-06,-24.101889442397564,0.08394070344824334,0.7706533168585629,9.999999999999997e-06,-16.05670093445553,0.032283463665564636,0.023594538879250476,1.1097796537089286,0.3979849440637908,amlug_loss_ang
0.001119820891494753,0.0010000000000000002,9.999999999999997e-06,-15.902892032098865,0.11841032428697199,0.6204895978157257,0.016825062318628094,-8.735797596552732,0.016238735365097394,0.6232316291155972,9.999999999999997e-06,-30.761099029108394,0.017630979340009522,0.5260918131418422,9.999999999999997e-06,-26.483686671307332,0.018171278368950723,0.4717853327984702,9.999999999999997e-06,-28.322768562768402,0.09638274186977071,0.34611182399879625,9.999999999999997e-06,-26.216980755811306,0.04465898002038251,0.045184968305200066,0.4314516994784052,0.21434784091953027,amon_imloth_luin
0.0014141508982958176,0.0940837038212872,0.22122626678924207,-16.431710244629915,0.006840618233581098,0.1299499765544437,9.999999999999997e-06,-17.98139016255343,0.010209932764336342,1.3063637745334646,9.999999999999997e-06,-46.23059329278682,0.013411845082201708,0.5840141513043642,9.999999999999997e-06,-34.025148349986964,0.011646229564495438,0.5456515964894797,9.999999999999997e-06,-42.66085985225089,0.1030589605412615,0.20362206861472223,9.999999999999997e-06,-26.70110418953108,0.02443028951402865,0.03537575425019391,0.47728087855296025,0.41749510365453246,andrann_puig_fern
0.11550795798158847,0.49563009986943113,9.999999999999997e-06,-17.248649596814047,0.1897010808371549,0.6870116352975695,9.999999999999997e-06,-14.962226194091365,0.14947450875137216,0.9875716774350208,9.999999999999997e-06,-24.08487259366428,0.12201673907851807,0.7715193118086624,9.999999999999997e-06,-26.872923614512786,0.19181285618620814,0.47980470402251163,9.999999999999997e-06,-26.98427584044027,0.29334580782584696,0.25752422257293733,0.050002280771824,-30.916779669547076,0.17697649177678146,0.05983193785831405,0.6131769418343554,0.23409028056367706,ang_cugu_harad
0.0011239990762482392,0.0010000000000000002,9.999999999999997e-06,-13.430764906730063,0.05701909145020742,1.1217179908349355,9.999999999999997e-06,-15.648022078668635,0.06623923186619461,1.5039426125208804,9.999999999999997e-06,-24.862913480569706,0.0688052548580602,0.9661857629091921,9.999999999999997e-06,-21.549964764113433,0.05129328884942274,1.3672162840592592,9.999999999999997e-06,-18.85599299183598,0.04069329966790026,0.1504983333759628,9.999999999999997e-06,-17.20727825953224,0.04752902762800557,0.022756443824794526,0.8517601639500384,0.5762766140723116,ang_neledh_aith
0.021316097456748027,0.6640870208265278,9.999999999999997e-06,-8.316207085017389,0.2707347800939295,1.2556871730840395,9.999999999999997e-06,-10.408146784311397,0.12496897335383493,1.0446002582300924,9.999999999999997e-06,-19.50252186430816,0.12705325253631936,0.8340771676593631,9.999999999999997e-06,-24.948785719727866,0.1421094289206297,0.8888762947656665,9.999999999999997e-06,-30.002945352296308,0.12502152846199363,0.6711109800515223,9.999999999999997e-06,-25.04204830864936,0.1352006768039092,0.07264250909095069,0.8930731491028686,0.20802619467831776,angos_rusc_curunir
0.35028291236869163,1.060006301484178,9.999999999999997e-06,-3.5064946644596997,0.5711913153509564,2.7491163177308664,9.999999999999997e-06,-5.470545974306415,0.3844820992843607,2.2357360492765905,9.999999999999997e-06,-5.751306483110927,0.3656605745580974,1.724501177258837,9.999999999999997e-06,-8.081304522846578,0.19248577929005845,0.9746772632157628,9.999999999999997e-06,-8.493350002753328,0.30078023264525133,0.6720206549285267,9.999999999999997e-06,-10.671888056317599,0.360813818916236,0.11320455669541879,1.5693429606491271,0.7391726725703575,annon_adab_lossen
0.005055220161740015,0.09059617139662077,9.999999999999997e-06,-126.4234119195685,0.007803867611035599,0.6437032609337265,9.999999999999997e-06,-90.86801358108289,0.013818252754856358,2.100210706339791,9.999999999999997e-06,-117.5545685403407,0.010005462194380373,0.7984472999751885,9.999999999999997e-06,-116.66095538800548,0.01359315637522692,0.8062375843052882,9.999999999999997e-06,-165.35941249454783,0.022286824678196496,0.04509972345363804,9.999999999999997e-06,-156.70754649970007,0.012093797295905961,0.005498876245285184,0.7473824577340422,0.6796487395340022,araf_hub_faun
0.21099579645486757,0.14992493946483107,9.999999999999997e-06,-22.224741776789287,,,,,,,,,0.007692410437765541,0.7080741625395081,9.999999999999997e-06,-53.713022359034525,0.009358730306830338,0.45564961572788054,9.999999999999997e-06,-50.68079669295779,0.02007002420450491,0.16403509937592492,9.999999999999997e-06,-33.49621133270405,0.06202924035099209,0.08613693222191014,0.36942095427703614,0.2304795150517555,aras_ryn_manadh
0.003722797754278356,0.0010000000000000002,1.4366302588543168e-05,-7.128998915927636,0.15854138860922745,0.7709652521765197,9.999999999999997e-06,-8.17303130165698,0.33725628041183275,0.9657978606257914,9.999999999999997e-06,-12.758302007515567,0.2556683748219977,0.797131695276861,9.999999999999997e-06,-20.816180878190064,0.43362472361232873,0.9085753571025901,9.999999999999997e-06,-22.595504198628365,0.1720446230469217,0.0829701979019875,0.0823450281378499,-18.377572623887634,0.22680969804276443,0.13737495294286944,0.5877400605139583,0.39207478626409376,badhor_graw_aiglos
0.3093198926024139,1.9825119920681644,9.999999999999997e-06,-9.859907672479652,0.30642043170866906,1.8395607485924304,9.999999999999997e-06,-5.656345070160854,0.2982753348313181,1.3791626960361165,9.999999999999997e-06,-9.895666233181483,0.2568784868697516,0.9997718522095098,9.999999999999997e-06,-19.139178667218623,0.16921593877738877,0.6259985241549458,9.999999999999997e-06,-28.89379056875567,0.0010000000000000002,0.0010000000000000002,0.0814052266846737,-28.483258448456162,0.22351834746492358,0.11060389785848056,1.138000968843528,0.687697725115644,badhor_magol_merilin
0.0010000000000000002,0.0010000000000000002,0.4294407229949344,-14.705138350453046,0.36344721516034917,1.526084021882994,9.999999999999997e-06,-10.511835607563619,0.17361045705451386,1.2916546335142787,9.999999999999997e-06,-23.473769701953334,0.3041503180962659,1.904320561110071,9.999999999999997e-06,-27.04564392447696,0.1835649810476561,0.9871612673322486,9.999999999999997e-06,-28.404982072917385,0.2937231026532475,0.49904067426985793,9.999999999999997e-06,-35.100058580043225,0.21991601233533875,0.11869704673029667,1.0348768596849083,0.6352755580088845,badhor_onodrim_alagos
0.01713729480332568,0.0010000000000000002,6.936415294160465e-05,-13.390269688548024,0.01817807743795927,1.159322205184362,9.999999999999997e-06,-17.804099194611293,0.009437447854623086,0.7621659099168563,9.999999999999997e-06,-35.39895736662563,0.0725820611346803,1.3090838435236627,9.999999999999997e-06,-39.79782113704147,,,,,0.001576773747133443,0.0010000000000000002,9.999999999999997e-06,-35.09178743960903,0.023782330995544353,0.02512305821601039,0.646514391724976,0.5565470448237106,baneth_pilin_tachol
0.0067643374355955185,0.008501413369188375,1.112158233299042e-05,-15.095990022994318,0.10039797494022723,0.8536661210031562,9.999999999999997e-06,-14.19220864012831,0.13235619573386692,1.56601317085582,9.999999999999997e-06,-26.960231753547156,0.10544710569088557,0.9503155136687567,9.999999999999997e-06,-26.965871160844724,0.06503872570872736,0.5345000230646785,9.999999999999997e-06,-20.648703036722303,0.1057039809224204,0.3513378038599344,9.999999999999997e-06,-23.60868735619128,0.0859513867386205,0.040497502827702474,0.7107223409702557,0.49374183509588,bragol_bronwe_lagor
0.0017370452213699864,0.0010000000000000002,9.999999999999997e-06,-10.24509158269571,0.0067396405471811865,0.1828208294646643,9.999999999999997e-06,-22.101273484761226,0.055173561497374055,0.6300812444963784,9.999999999999997e-06,-31.895704905366564,0.03692603369130901,0.6162843934015645,9.999999999999997e-06,-27.051304794904,0.05279101665640386,0.5576536868652712,9.999999999999997e-06,-27.750870893145084,0.07845064698373962,0.0010000000000000002,0.3991111302131107,-19.444987601287927,0.03863632409956295,0.027205686125966782,0.3314733590379797,0.27747804473672283,bragol_nothrim_gas
10.000000000000002,0.0016509459667667556,9.999999999999997e-06,-16.65252807310123,10.000000000000002,0.0031749089335511484,9.999999999999997e-06,-12.610730869127966,0.04268050185344104,2.76268981993057,9.999999999999997e-06,-35.151055835717095,0.04248075950598338,1.1950017703088933,9.999999999999997e-06,-29.970217869355327,0.030667481611541664,0.6592743910425533,9.999999999999997e-06,-32.52271697353444,0.02293786056534931,0.18984410483736458,9.999999999999997e-06,-33.01606425500967,3.3564611005893865,4.6976963532037725,0.8019393235032831,0.9723288635366916,celair_aerlinn_aes
0.005051408017445761,0.22609090812549584,9.999999999999997e-06,-21.36245792299257,0.28853519831100966,0.3722905688352532,9.999999999999997e-06,-17.668464433795187,0.009393774716783198,0.7230699689054698,9.999999999999997e-06,-38.191572679829136,0.012451804030566184,0.4901602228691822,9.999999999999997e-06,-31.444029632343238,0.016592623262996393,0.4517365040802399,9.999999999999997e-06,-32.647464682299905,0.0010000000000000002,0.0010000000000000002,9.999999999999997e-06,-28.414962951150162,0.05550413472313353,0.10433394233017913,0.3773913621359401,0.22447197977569713,cirion_ira_Ithil
0.4122845725876575,0.15928108745194858,9.999999999999997e-06,-12.951639106412397,0.0181913087841604,0.74630130255011,9.999999999999997e-06,-20.009022666023714,0.009040867029591441,0.6882353212503678,9.999999999999997e-06,-33.97806114675162,0.018995339845441727,0.4622872401677958,9.999999999999997e-06,-38.44809469023427,0.1067137642380699,0.4145044287627951,0.02424069998565747,-45.57591861400421,0.0014819014511986423,0.0010000000000000002,9.999999999999997e-06,-32.31760820983506,0.0944512923226866,0.14641026631966678,0.4119348966971695,0.2656395476358095,corch_faun_min
0.30954302338039946,0.8435206194869608,9.999999999999997e-06,-10.409038168344164,0.24103624811617372,0.8562751917856084,0.027111741256501336,-8.566311879850556,0.17535178033233972,0.7446731185227532,9.999999999999997e-06,2.7221140007202216,0.2161547465407508,0.7140895323617569,9.999999999999997e-06,-1.5409719895912488,0.2723540166777076,0.9125744716521708,9.999999999999997e-06,-5.107109454617213,0.2920146635714736,0.8090102383094296,9.999999999999997e-06,-8.077759959780341,0.2510757464364741,0.04582861005358897,0.8133571953531132,0.06731310156129278,corf_Mirion_toll
0.07030975029254045,0.0010000000000000002,9.999999999999997e-06,-16.215779917232055,0.06892523665993594,0.6546859820212785,9.999999999999997e-06,-22.563694304556577,0.20274959633763825,0.6800592576766065,9.999999999999997e-06,-42.066899998660425,0.211056667014001,0.6280706579138605,9.999999999999997e-06,-48.64592345817301,0.08671447397277814,0.4448908635212293,9.999999999999997e-06,-38.46736709589986,0.11491804371716867,0.18672082889834624,9.999999999999997e-06,-33.391628087711425,0.1257789613323437,0.05937162457220775,0.4325712650052201,0.25679214450570215,cuin_haudh_cenedril
0.2648700303398978,0.12936086818666112,9.999999999999997e-06,-9.820750591812764,0.020409910806522328,0.6264357774307584,9.999999999999997e-06,-9.129254935315757,0.02625835418975237,0.9623569716080241,9.999999999999997e-06,-23.221309484811236,0.04409431216789608,0.5363309017259673,9.999999999999997e-06,-23.955897731453334,0.024118713499899462,0.4904641355764218,9.999999999999997e-06,-28.829850309732457,0.021222964260438758,0.27984500040862786,9.999999999999997e-06,-24.063516714241075,0.0668290475440678,0.08892122350776686,0.5041322758227434,0.26360006885278614,cuin_law_amon
0.0010000000000000002,0.0010000000000000002,9.999999999999997e-06,-8.312857274845825,0.0026925714073481113,0.023295489123431355,3.617001071010624e-05,-15.498188393635791,0.11547945816966301,0.9056052603086682,9.999999999999997e-06,-15.549024492249407,0.13433634476604928,1.1802956325193705,9.999999999999997e-06,-18.625088820033827,0.1363649605992509,1.0217196691227943,9.999999999999997e-06,-16.18228647867853,0.09241256359089382,0.6139825356264134,9.999999999999997e-06,-11.097992828372227,0.08038098308886753,0.05738594261623788,0.6243164311167796,0.46476193669605514,dam_corch_agar
0.1250075433286737,1.1639633532455778,9.999999999999997e-06,-18.747366711207526,0.12124475481284448,1.126307325012305,9.999999999999997e-06,-12.616505756724461,0.0979176185277433,1.250497823458196,9.999999999999997e-06,-26.082286222810094,0.09486220937154607,0.8804280585602261,9.999999999999997e-06,-38.989738934010084,0.17014036129672483,0.42301976385993595,9.999999999999997e-06,-46.78338831146599,0.16593385411848502,0.008697960884642237,9.999999999999997e-06,-31.282985561514042,0.12918439024266956,0.029619874055171684,0.8088190475034804,0.45021645097329205,dirnaith_achas_noroth
0.07536732782591574,0.46898259283627897,9.999999999999997e-06,-19.22971648867548,0.013565246676821534,0.8583568737513273,9.999999999999997e-06,-16.49058585806099,0.04226505961443979,0.7693843973771002,9.999999999999997e-06,-29.80631816986152,0.05074988108841618,0.8909073371325468,9.999999999999997e-06,-46.766438105807175,0.012932449640182305,0.4180764856916633,9.999999999999997e-06,-51.474143259439344,0.0020283216059267177,0.0010000000000000002,9.999999999999997e-06,-33.97074879100779,0.03281804774195038,0.025610390184447655,0.5677846144648194,0.3116895268088716,drafn_araf_ryn
0.008423894968731508,0.3471246746447952,9.999999999999997e-06,-17.00259983336951,0.14677838304029253,0.8648624970783885,9.999999999999997e-06,-10.58367216243491,0.02089575336370132,0.7629419909970399,9.999999999999997e-06,-27.960217456232265,0.048229821082716125,2.045728723928856,9.999999999999997e-06,-24.889761063093626,0.04470331650744437,1.3068554402863306,9.999999999999997e-06,-25.329050825869693,0.03656823831076007,1.0725247759269854,9.999999999999997e-06,-27.209709131108117,0.05093323454560764,0.044996407554612074,1.0666730171437326,0.5270992562921081,eilian_pilin_fang
0.0010000000000000002,0.0010000000000000002,9.999999999999997e-06,-21.380077439317425,0.005979011347944212,0.5933233771777937,9.999999999999997e-06,-18.10922220580393,0.008698714102990541,0.7576862112477648,9.999999999999997e-06,-45.064128686652055,0.023670471997957573,0.7523569457151951,9.999999999999997e-06,-44.957662661615686,0.02663279600910052,0.6383995763114678,9.999999999999997e-06,-39.28665800359469,0.03043737450737613,0.36737023811279584,9.999999999999997e-06,-30.13677171369844,0.016069727994228164,0.011247444833266612,0.5183560580941695,0.26536763539622704,eilian_pod_firiel
0.03357300545382354,0.029768748166544668,0.025289457669643887,-20.10495823025989,0.07992336440339017,0.7092269475792922,9.999999999999997e-06,-11.270802289674746,0.025912988313068673,0.7010729810014961,9.999999999999997e-06,-42.5053183623282,0.028073673873753435,0.624298492284075,9.999999999999997e-06,-49.57481771541355,0.05613755990286268,0.7067646698100893,9.999999999999997e-06,-45.97142767908918,0.04373778321466651,0.0010000000000000002,9.999999999999997e-06,-31.496758078395192,0.04455972919359417,0.018821563512739975,0.4620219731402495,0.31724660497365037,elu_rusc_nath
0.0020308577945952087,0.0010000000000000002,9.999999999999997e-06,-24.417611935598554,0.007188152007328535,0.3891858395972142,3.691823393680908e-05,-24.453617690649445,0.010499425777117518,0.7818263229696703,9.999999999999997e-06,-42.782398458964224,0.010486209774868659,0.47653742711733915,9.999999999999997e-06,-41.550993828456065,0.05581920224144236,0.37102194792382387,9.999999999999997e-06,-45.76060078837463,0.11315630643806841,0.0010000000000000002,9.999999999999997e-06,-35.37612424984971,0.033196692338903454,0.03996665940061437,0.33676192293467455,0.2729510535743565,elvellon_fast_annon
0.2853494102016212,0.4071858963240204,9.999999999999997e-06,-17.69970724108576,0.25323982672106016,1.40159965617947,9.999999999999997e-06,-11.068148861113194,0.1618210198237112,0.8409386174971245,9.999999999999997e-06,-19.57894306526885,0.1436157228601471,0.6859806837791094,9.999999999999997e-06,-22.58390651476305,0.21141254112367125,0.5857525864262068,9.999999999999997e-06,-22.206620216661634,0.2701029731618346,0.4356886723613426,9.999999999999997e-06,-27.45041172708081,0.22092358231534096,0.05350033857607136,0.7261910187612122,0.33586692420161735,ennorath_guldur_aear
0.0010000000000000002,0.0010000000000000002,9.999999999999997e-06,-9.332713560871422,0.015508090433427223,0.9173491730674735,9.999999999999997e-06,-11.46250248866087,0.020000435500069694,1.5212459028887595,9.999999999999997e-06,-22.835792791909846,0.042782374423196275,0.8856080184432931,9.999999999999997e-06,-17.296884379231482,0.037195706597315345,0.37054922063524753,9.999999999999997e-06,-14.48255938791716,0.0773190966510866,0.19222707470250247,9.999999999999997e-06,-11.09305520424185,0.03230095060084919,0.024404592082478405,0.6479965649562126,0.5155711798103527,erchion_ungol_aduial
0.11238840563475544,0.6592749135494926,9.999999999999997e-06,-8.505316137380147,0.03692735335896445,0.9544945126856204,9.999999999999997e-06,-12.435718968504606,0.05073734579219839,0.7167564229713979,9.999999999999997e-06,-28.502973306606904,0.09866533775822067,0.6342718107414521,9.999999999999997e-06,-30.770674910868983,0.21151767974966718,0.7243370998273524,9.999999999999997e-06,-25.97734852722093,0.0010000000000000002,0.0010000000000000002,2.137183990150162e-05,-33.78762521214742,0.08520602038230102,0.06768092255890774,0.6150224599625526,0.29351126122365595,espalass_melethron_ungol
0.10416644613496706,0.752733945190808,9.999999999999997e-06,-8.866887770952866,0.07144383016618942,0.7208917499622646,9.999999999999997e-06,-13.154252264091353,0.06082369249671015,0.7615803350194618,9.999999999999997e-06,-30.726637976158287,0.0950920852018796,0.5015371370834633,9.999999999999997e-06,-40.2037874608379,0.054539042285433464,0.36523977963023224,9.999999999999997e-06,-43.59704591562543,0.04143819905280408,0.22828079614637475,9.999999999999997e-06,-36.18692311688399,0.0712505492229973,0.02209329646770616,0.5550439571721008,0.20611763070408004,espalass_nestad_hul
0.24038945809699716,0.0010000000000000002,9.999999999999997e-06,-18.13638852774843,0.010623742261285813,0.6809170006048962,9.999999999999997e-06,-16.233793039741606,0.008052242544974058,0.6608063425828963,9.999999999999997e-06,-36.36879780588381,0.008420072607295541,0.5931520274444338,9.999999999999997e-06,-35.06418210370598,0.013436243774305459,0.5659646813220919,9.999999999999997e-06,-26.257385273221907,0.011411907965575304,0.0010000000000000002,9.999999999999997e-06,-25.84703220026625,0.04872227787507222,0.08573534259440523,0.41714000865905304,0.29676747669164677,fae_haeron_merilin
0.0016017755785367371,0.0010000000000000002,4.289442253423856e-05,-7.2298237696078544,0.02566074988998759,0.968338026692825,9.999999999999997e-06,-10.943023129739949,0.022865301122139383,0.7157961012335734,9.999999999999997e-06,-17.0272066919009,0.057072055650478674,0.7487186946456398,0.08567865939302712,-18.092525009562173,0.060551025385450916,0.44184966134373466,9.999999999999997e-06,-14.274702706904407,0.045759938058734594,0.2717937792081503,0.1761034459704637,-11.41912373467625,0.03558514094755465,0.020831332051834413,0.5245827105206539,0.32367785857110415,fang_ira_nell
0.011656638699935128,0.1978989411834385,9.999999999999997e-06,-20.865408982224874,0.005124359134749503,0.0010000000000000002,9.999999999999997e-06,-19.825405785720335,0.31913401796914054,0.93771568086008,9.999999999999997e-06,-20.8553388030554,0.0012655325793248984,0.0010000000000000002,9.999999999999997e-06,-44.55947067856393,0.08093886405737924,0.047621536385972225,9.999999999999997e-06,-42.595583266276975,0.0010000000000000002,0.0010000000000000002,9.999999999999997e-06,-18.08618516746906,0.06985323540675488,0.11495326007723719,0.19770602640491508,0.33818620672622646,fast_ang_lebenedh
,,,,0.13438872898597792,0.755011093359625,9.999999999999997e-06,-8.691590149208594,0.2115393154953933,1.1650405635503696,9.999999999999997e-06,-8.63330528635571,0.253919264208115,1.043045003247674,9.999999999999997e-06,-9.99062485623156,0.31503952953064307,0.7525924546720447,9.999999999999997e-06,-10.367639388298752,,,,,0.22872170955503232,0.06572600074266527,0.9289222787074283,0.18035600068135274,fast_celeb_bregedur
0.0010000000000000002,0.0010000000000000002,9.999999999999997e-06,-16.59980271375088,0.4528626680441334,0.05115053843908584,9.999999999999997e-06,-10.879680118374997,0.15766263440927447,0.7173944829868787,9.999999999999997e-06,-27.974977149342237,0.0010000000000000002,0.0010000000000000002,9.999999999999997e-06,-44.93872753701005,0.009612767592596275,0.0010000000000000002,9.999999999999997e-06,-39.51481477583009,0.016202412649302094,0.07766315541127056,9.999999999999997e-06,-39.514592765526466,0.10639008044921772,0.1645123757074347,0.14153469613953917,0.25920177669246547,firiel_lend_mithril
0.31572534406748537,0.31514416996653105,9.999999999999997e-06,-16.914133486395766,0.5222426571983467,1.6670487277896968,9.999999999999997e-06,-10.341258815507892,0.6786144983272655,1.8798365011714773,9.999999999999997e-06,-8.436637890723635,1.0514594911035313,3.9321083667626575,9.999999999999997e-06,-13.274036200165394,1.1685786499513269,4.558277527529487,9.999999999999997e-06,-24.273619810629008,0.5610558687091358,1.2257825530677968,9.999999999999997e-06,-21.71658179205739,0.7162794182261818,0.3001463819939053,2.2630329743812743,1.4958919420842007,fuin_bragol_talraph
